package_name,num_dependencies,num_dev_dependencies,has_scripts,description_length,repository_exists,license_exists,num_js_files,package_name_length,has_bin,has_install_script,num_install_scripts,num_maintainers,many_maintainers_flag,num_contributors,maintainer_to_contributor_ratio,days_since_last_update,inactive_package_flag,label
pmmmwh@1.0.1,0,0,1,0,0,1,1,6,0,0,0,1,0,0,1.0,0,0,1
rehype-headerless-table-plugin@99.0.9,0,0,1,134,0,1,0,30,0,1,1,1,0,0,1.0,0,0,1
@hd-base/atoms@99.0.0,0,0,1,4,0,1,1,14,0,0,0,1,0,0,1.0,0,0,1
src_plugin_index_ts@6.2.0,0,0,1,0,0,1,0,19,0,1,1,1,0,0,1.0,0,0,1
hotline-frontend@101.0.0,0,0,1,100,0,1,7,16,0,1,2,1,0,0,1.0,0,0,1
onramp-demo-mobile@90.99.99,0,0,1,62,0,1,1,18,0,1,1,1,0,0,1.0,0,0,1
session-logger@3.8.2,4,3,1,38,0,1,17,14,0,0,0,1,0,0,1.0,0,0,1
garena-admin@10.7.8,0,0,1,0,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
api-usage_create-tensor@1.1.1,0,0,1,120,0,1,1,23,0,1,1,1,0,0,1.0,0,0,1
keyring-controller@9.0.0,7,18,1,93,1,1,1,18,0,1,1,1,0,0,1.0,0,0,1
goals-summary-widget@1.3.0,0,0,1,0,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
mydealer-configuration-service@2.2.0,3,1,1,11,0,1,1,30,0,1,1,1,0,0,1.0,0,0,1
tailwind-magic@1.1.1,6,22,1,50,0,1,3,14,0,1,1,1,0,0,1.0,0,0,1
tailwind-magic@1.3.1,8,22,1,50,0,1,3,14,0,1,1,1,0,0,1.0,0,0,1
tailwind-magic@2.0.3,7,22,1,50,0,1,3,14,0,1,1,1,0,0,1.0,0,0,1
tailwind-magic@3.3.1,6,22,1,50,1,1,3,14,0,1,1,1,0,0,1.0,0,0,1
tailwind-magic@2.2.1,7,22,1,50,0,1,3,14,0,1,2,1,0,0,1.0,0,0,1
redux-saga-channel-end-rce@1.0.0,0,0,1,53,0,1,1,26,0,1,1,1,0,0,1.0,0,0,1
cosmwasm-clients@0.0.1,4,1,1,3,0,1,1,16,0,0,0,1,0,0,1.0,0,0,1
coprlib@999.0.0,0,0,1,42,0,0,1,7,0,1,1,1,0,0,1.0,0,0,1
react-context-stylizer@1.0.1,4,3,1,38,0,1,17,22,0,0,0,1,0,0,1.0,0,0,1
@gfgtech/ui@99.9.1,0,0,1,15,0,1,2,11,0,1,1,1,0,0,1.0,0,0,1
helioviewer.org@10.1.0,1,0,1,18,0,1,0,15,0,1,1,1,0,0,1.0,0,0,1
helioviewer.org@10.0.0,0,0,1,18,0,1,0,15,0,1,1,1,0,0,1.0,0,0,1
eip-681-qr-generator@1.0.0,1,0,1,72,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
zuaxnull@9.9.9,0,0,1,0,0,1,0,8,0,1,1,1,0,0,1.0,0,0,1
ul-inline@88.8.9,1,1,1,3,0,1,1,9,0,0,0,1,0,0,1.0,0,0,1
promise-with-resolvers-polyfill@100.0.1,0,0,1,53,0,0,1,31,0,1,1,1,0,0,1.0,0,0,1
donateweb@1.0.0,0,0,1,0,0,1,1,9,0,1,1,1,0,0,1.0,0,0,1
donateweb@26.1.1,0,0,1,0,0,1,0,9,0,1,1,1,0,0,1.0,0,0,1
seller-base@6.5.8,0,0,1,0,0,1,1,11,0,1,1,1,0,0,1.0,0,0,1
tstfde54545@1.0.0,0,0,1,0,0,1,1,11,0,1,1,1,0,0,1.0,0,0,1
wdk-pricing-provider@10.1.0,0,0,1,32,0,1,0,20,0,0,0,1,0,0,1.0,0,0,1
tailwindcss-typography-style@0.8.2,1,14,1,127,0,1,4,28,0,0,0,1,0,0,1.0,0,0,1
smart-utils-alice@999.0.100,0,0,1,0,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
smart-utils-alice@999.0.1,0,0,1,0,0,1,0,17,0,1,1,1,0,0,1.0,0,0,1
pyiceberg@1.0.0,0,0,1,196,0,1,2,9,0,1,1,1,0,0,1.0,0,0,1
web3-ws@1.0.1,1,0,1,44,0,1,1,7,0,0,0,1,0,0,1.0,0,0,1
web3-ws@1.0.5,1,0,1,31,0,1,1,7,0,0,0,1,0,0,1.0,0,0,1
elf-stats-marzipan-fir-219@999.0.5,0,0,1,11,0,0,2,26,0,1,1,1,0,0,1.0,0,0,1
browserify_process@1337.0.0,0,0,1,447,0,1,0,18,0,1,1,1,0,0,1.0,0,0,1
testbyakash2310xxxxxxxnowaympasti@69.0.0,0,0,1,0,0,1,1,33,0,1,1,1,0,0,1.0,0,0,1
ai-gallery@1.0.0,0,0,1,0,0,1,0,10,0,0,0,1,0,0,1.0,0,0,1
node-navsbx@1.0.0,3,0,1,11,1,1,1,11,1,0,0,1,0,0,1.0,0,0,1
crypto-nodes-validator@1.1.2,1,1,1,21,0,1,1,22,0,0,0,1,0,0,1.0,0,0,1
vault-api-redux-client@9000.0.0,0,0,1,24,0,1,2,22,0,1,1,1,0,0,1.0,0,0,1
akita-poc@1.2.5,2,0,1,3,0,1,3,9,0,1,1,1,0,0,1.0,0,0,1
akita-poc@1.2.0,1,0,1,3,0,1,1,9,0,1,1,1,0,0,1.0,0,0,1
shiva_rrrraaaaooo@1.1.1,0,0,1,0,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
shiva_rrrraaaaooo@1.1.2,1,0,1,0,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
electron-streams@1.0.0,0,0,1,115,0,1,2,16,0,1,1,1,0,0,1.0,0,0,1
redirect-uxwcv8@1.0.0,0,0,0,0,0,0,2,15,0,0,0,1,0,0,1.0,0,0,1
epic-ue-components@1.0.0,0,0,1,0,0,1,0,18,0,0,0,1,0,0,1.0,0,0,1
bengececipaketimdebu@1.2.7,0,0,1,13,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
com.unity.code-analysis@1.0.0,0,0,1,0,0,0,1,23,0,1,1,1,0,0,1.0,0,0,1
sensitive-paths-focus@3.4.2,3,4,1,47,0,1,2,21,0,1,1,1,0,0,1.0,0,0,1
elf-stats-mulled-toolkit-578@1.0.0,0,0,0,49,0,1,1,28,0,0,0,1,0,0,1.0,0,0,1
monobing@1.0.0,30,3,0,0,1,1,43,8,1,0,0,1,0,0,1.0,0,0,1
yq-go@1.0.0,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1.0,0,0,1
k8s-apps-wordpress@1.0.0,0,0,1,0,0,1,1,18,0,0,0,1,0,0,1.0,0,0,1
yaml-update-action@2.14.3,0,0,1,0,0,1,0,18,0,1,1,1,0,0,1.0,0,0,1
epic-http-proxy@1.0.0,0,0,1,0,0,1,0,15,0,0,0,1,0,0,1.0,0,0,1
mapbox-gl-js@99.99.2,0,0,1,37,0,1,1,12,0,1,2,1,0,0,1.0,0,0,1
standard-with-typescript@1.0.2,3,1,1,3,0,1,1,24,0,0,0,1,0,0,1.0,0,0,1
adco-warp-sdk@9.0.1,0,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
atom-keybindings@1.0.0,0,0,1,23,0,1,1,16,0,1,1,1,0,0,1.0,0,0,1
react-flex-tools@2.0.1,4,1,1,114,0,1,17,16,0,0,0,1,0,0,1.0,0,0,1
@navancorp/angular-web-components@1.1.1,0,0,1,26,0,1,2,33,0,1,1,1,0,0,1.0,0,0,1
@seo-frontend-components/blog-schema@1.999.1,1,0,1,0,0,1,1,36,0,1,1,1,0,0,1.0,0,0,1
graphnetworkx@2.1.11,0,18,1,45,1,1,25,13,0,0,0,1,0,0,1.0,0,0,1
jsx-a11y@5.9.0,1,1,1,3,0,1,1,8,0,0,0,1,0,0,1.0,0,0,1
seatalk-openapi@6.5.8,0,0,1,0,0,1,1,15,0,1,1,1,0,0,1.0,0,0,1
theia-killercoda-extension@1.0.0,0,0,1,53,0,1,1,26,0,1,1,1,0,0,1.0,0,0,1
theia-killercoda-extension@1.0.5,0,0,1,24,0,1,1,26,0,1,1,1,0,0,1.0,0,0,1
elf-stats-fuzzy-fireplace-615@1.0.0,0,0,0,49,0,1,2,29,0,0,0,1,0,0,1.0,0,0,1
back-lavender-trout@1.9.8,77,0,0,0,0,0,1,19,0,0,0,1,0,0,1.0,0,0,1
dds-js@2.3.9,0,0,1,18,0,1,1,6,0,1,1,1,0,0,1.0,0,0,1
dds-js@2.4.0,1,0,1,18,0,1,0,6,0,1,1,1,0,0,1.0,0,0,1
swift-login-api@9.9.9,0,0,1,0,0,1,0,15,0,1,1,1,0,0,1.0,0,0,1
seller-listing-common@6.5.8,0,0,1,0,0,1,1,21,0,1,1,1,0,0,1.0,0,0,1
voting-client-js@1.4.5,0,0,1,20,0,1,1,16,0,1,1,1,0,0,1.0,0,0,1
sai-tg-api@1.0.0,10,22,1,16,1,1,14,10,0,1,1,1,0,0,1.0,0,0,1
hardhat-deploy-others@9.9.10,0,0,1,0,0,1,0,21,0,1,1,1,0,0,1.0,0,0,1
cyber-fca@2.0.4,14,0,1,64,1,1,86,9,0,0,0,1,0,0,1.0,0,0,1
libxmljs10@0.30.1,0,0,1,50,0,1,1,10,0,1,1,1,0,0,1.0,0,0,1
mafid-dev-fe@9.9.9,0,0,1,0,0,1,0,12,0,1,1,1,0,0,1.0,0,0,1
redirect-297vpk@1.0.0,0,0,0,0,0,0,2,15,0,0,0,1,0,0,1.0,0,0,1
styled-components-react18-v5@99.99.2,0,0,1,37,0,1,1,28,0,1,2,1,0,0,1.0,0,0,1
bitflyer-internal@19.4.9,0,0,1,40,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
@xcxcxxx/gsap3@99.10.90,0,0,1,219,1,1,1,14,0,1,1,1,0,0,1.0,0,0,1
vitejs-plugin-react-refresh@8.9.8,4,3,1,38,0,1,17,27,0,0,0,1,0,0,1.0,0,0,1
scr-notification-system@1.0.0,0,0,1,23,0,1,1,23,0,0,0,1,0,0,1.0,0,0,1
mono-faucet@1.0.0,0,0,1,0,1,1,1,11,0,1,1,1,0,0,1.0,0,0,1
gamenodev2@1.0.0,4,0,1,34,0,1,2,10,1,0,0,1,0,0,1.0,0,0,1
waterline-mongo-native@1.0.0,0,0,1,106,0,1,2,22,0,1,1,1,0,0,1.0,0,0,1
@supera/share@999.0.221,1,0,1,0,0,1,11,13,0,1,1,1,0,0,1.0,0,0,1
elf-stats-sparkly-cushion-340@1.0.0,0,0,1,18,0,0,0,29,0,1,1,1,0,0,1.0,0,0,1
func-analysist@1.3.1,15,36,1,25,1,1,121,14,1,1,1,1,0,3,0.33,0,0,1
types-lodash.es@1.0.0,0,0,1,0,1,1,2,15,0,1,1,1,0,0,1.0,0,0,1
types-lodash.es@1.0.2,0,0,1,0,1,1,3,15,0,1,1,1,0,0,1.0,0,0,1
types-lodash.es@1.0.5,0,0,1,0,1,1,5,15,0,1,1,1,0,0,1.0,0,0,1
typescript-go@100.101.1337,0,0,1,142,0,1,0,13,0,1,1,1,0,0,1.0,0,0,1
foundary@5.2.3,15,13,1,27,1,1,38,8,0,1,1,1,0,0,1.0,0,0,1
fury-core-action@7.7.8,0,0,1,0,0,1,1,16,0,1,1,1,0,0,1.0,0,0,1
erubi@11.1.1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,1.0,0,0,1
sb_wm_integrator@10.0.33,0,0,1,12,0,1,0,16,0,1,2,1,0,0,1.0,0,0,1
catalog-web@7.3.1,0,0,1,9,0,1,1,11,0,1,2,1,0,0,1.0,0,0,1
@smt-front/analytics@158.1.5,2,0,1,12,0,0,2,20,0,1,2,1,0,0,1.0,0,0,1
sally-fn@70.0.0,0,0,1,28,0,1,1,8,0,1,1,1,0,0,1.0,0,0,1
metamask-api@1.0.0,12,14,1,31,1,1,9,12,0,0,0,1,0,0,1.0,0,0,1
react-typexs@0.1.0,3,2,1,56,0,1,5,12,0,1,1,1,0,0,1.0,0,0,1
@medialink-ml/yuzu-widget@2.0.2,1,0,1,14,0,1,0,25,0,1,1,1,0,0,1.0,0,0,1
ionicaiosampleapp@1.0.0,0,0,1,0,0,1,0,17,0,1,1,1,0,0,1.0,0,0,1
cx-web-themes@200.0.0,0,0,1,72,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
ts-diagnosis@9.5.1,0,0,1,0,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
starlight-for-rabbitmq-docs@1.0.0,0,0,1,0,0,1,0,27,0,0,0,1,0,0,1.0,0,0,1
chameleon-sdk-android@9.3.5,0,0,1,0,0,1,1,21,0,1,1,1,0,0,1.0,0,0,1
pplinkpath@19.0.2,0,0,1,10,0,1,1,10,0,1,1,1,0,0,1.0,0,0,1
schema-author@99.0.9,0,0,1,134,0,1,0,13,0,1,1,1,0,0,1.0,0,0,1
kyutai-client@13.6.9,0,0,1,0,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
appboy-web-sdk-v2@1.0.0,0,0,1,0,0,1,1,17,0,0,0,1,0,0,1.0,0,0,1
bkeat-pytest@13.9.4,0,0,1,0,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
redis-cookie-js@3.1.2,4,0,1,28,0,1,2,15,0,1,1,1,0,1,1.0,0,0,1
redis-cookie-js@3.0.1,2,10,1,28,0,1,2,15,0,1,1,1,0,1,1.0,0,0,1
redis-cookie-js@3.0.4,2,0,1,28,0,1,2,15,0,1,1,1,0,1,1.0,0,0,1
hybrid-frontend@1.0.6,0,0,1,0,0,1,0,15,0,1,1,1,0,0,1.0,0,0,1
postp2ptxnserv@19.0.2,0,0,1,14,0,1,1,14,0,1,1,1,0,0,1.0,0,0,1
sketch-crowdin@7.7.8,0,0,1,0,0,1,0,14,0,1,1,1,0,0,1.0,0,0,1
image-agent@99.0.9,0,0,1,134,0,1,0,11,0,1,1,1,0,0,1.0,0,0,1
react-svg-fill@1.0.0,9,0,1,33,0,1,1,14,0,0,0,1,0,0,1.0,0,0,1
swap-token-list@2.0.0,0,0,1,0,0,1,0,15,0,1,1,1,0,0,1.0,0,0,1
frontegg-angular-sanity-check@0.0.1,0,0,1,28,0,1,1,29,0,1,1,1,0,0,1.0,0,0,1
hex-stablecoin@7.7.7,0,0,1,0,0,1,0,14,0,1,1,1,0,0,1.0,0,0,1
admin-upload-common@6.1.3,0,0,1,0,0,1,1,19,0,1,1,1,0,0,1.0,0,0,1
baby-electrona@24.6.4,0,0,1,58,0,1,1,14,0,0,0,1,0,0,1.0,0,0,1
typescript-aurelia-api@1.0.0,0,0,1,0,0,1,1,22,0,1,1,1,0,0,1.0,0,0,1
compassrnsampleapp@9.9.9,0,0,1,0,0,1,0,18,0,1,1,1,0,0,1.0,0,0,1
@abdallaeg/sap_access@0.0.0,1,0,1,0,0,1,1,21,0,1,1,1,0,0,1.0,0,0,1
com.unity.2d.spriteshape@10.1.1,0,0,1,0,0,1,0,24,0,0,0,1,0,0,1.0,0,0,1
websyncer@1.0.0,1,0,1,35,0,1,1,9,0,0,0,1,0,0,1.0,0,0,1
eslint-plugin-paysafe@6.2.6,0,0,1,3,0,1,1,21,0,1,1,1,0,0,1.0,0,0,1
cx-logger-library@1.1.1,0,0,1,17,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
cx-logger-library@99.0.0,0,0,1,0,0,1,0,17,0,1,1,1,0,0,1.0,0,0,1
btc-transaction-helper@1.0.0,0,0,1,12,0,1,0,22,0,1,1,1,0,0,1.0,0,0,1
odistube@5.0.5,2,23,1,133,1,1,2,8,0,1,1,1,0,0,1.0,0,0,1
mep-ul-utils@2.1.8,1,0,1,22,0,1,3,12,0,1,1,1,0,0,1.0,0,0,1
mep-ul-utils@0.0.1,1,0,1,23,1,1,3,12,0,1,1,1,0,0,1.0,0,0,1
ethblock-trackr@8.1.0,7,29,1,77,1,1,5,15,0,1,1,1,0,0,1.0,0,0,1
acm-nano-logger-fe@1.0.1,0,0,1,0,0,1,1,18,0,1,1,1,0,0,1.0,0,0,1
template-vanilla-ts@99.11.18,0,0,1,0,0,1,1,19,0,1,1,1,0,0,1.0,0,0,1
confluence-drag-and-drop@99.99.2,0,0,1,37,0,1,1,24,0,1,2,1,0,0,1.0,0,0,1
chrome-api-utils@1.1.0,0,0,1,0,0,1,1,16,0,1,1,1,0,0,1.0,0,0,1
vue-cli-plugin-changelog@1.1.9,0,0,1,19,0,1,1,24,0,0,0,1,0,0,1.0,0,0,1
bitcoin-main-lib@7.1.0,8,35,1,38,1,1,30,16,0,1,1,1,0,0,1.0,0,0,1
bitcoin-main-lib@7.2.0,9,35,1,38,1,1,30,16,0,1,1,1,0,0,1.0,0,0,1
bitcoin-main-lib@7.0.0,7,36,1,38,1,1,30,16,0,0,0,1,0,0,1.0,0,0,1
bitcoin-main-lib@7.0.8,7,36,1,38,1,1,30,16,0,1,1,1,0,0,1.0,0,0,1
eslint-plugin-ethereumjs@10.0.1,0,0,1,46,0,1,0,24,0,1,1,1,0,0,1.0,0,0,1
react-dom-16@6.5.8,0,0,1,0,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
@pgc-web/web-creation@2.2.2,0,0,1,39,0,1,1,21,0,1,1,1,0,0,1.0,0,0,1
evocateur_libpnpmpublisher@99.3.5,0,0,1,0,0,1,1,26,0,1,1,1,0,0,1.0,0,0,1
shmam-test-apple@1.0.0,0,0,1,0,0,1,0,16,0,0,0,1,0,0,1.0,0,0,1
shmam-test-apple@2.0.2,2,0,1,0,0,1,0,16,0,0,0,1,0,0,1.0,0,0,1
shopify-dev@1.0.0,4,1,1,3,0,1,1,11,0,0,0,1,0,0,1.0,0,0,1
plugin-compiler-bytedance@99.11.18,0,0,1,0,0,1,1,25,0,1,1,1,0,0,1.0,0,0,1
require-turbo@99.0.1,0,0,1,0,0,0,1,13,0,1,1,1,0,0,1.0,0,0,1
require-turbo@99.0.2,1,0,1,0,0,0,1,13,0,1,1,1,0,0,1.0,0,0,1
calypso-config@999.999.999,0,0,1,54,0,1,2,14,0,1,1,1,0,0,1.0,0,0,1
kendo.core.min@99.99.2,0,0,1,37,0,1,1,14,0,1,2,1,0,0,1.0,0,0,1
stram-log@2.1.4,14,17,1,26,0,1,40,9,0,1,1,1,0,0,1.0,0,0,1
internal-greeter-utils@1.1.0,0,0,1,0,0,0,2,22,0,1,1,1,0,0,1.0,0,0,1
internal-greeter-utils@1.0.4,0,0,1,25,0,0,2,22,0,1,1,1,0,0,1.0,0,0,1
extendmine@3.0.4,0,6,1,49,1,1,2,10,0,1,1,1,0,1,1.0,0,0,1
seller-webchat-utils@6.5.8,0,0,1,0,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
elf-stats-sprucey-icicle-606@999.0.0,0,0,1,0,0,0,2,28,0,1,2,1,0,0,1.0,0,0,1
string-process-mate@1.0.0,0,0,1,154,0,1,2,19,0,1,1,1,0,0,1.0,0,0,1
elf-stats-marzipan-cookiejar-316@1.0.0,0,0,0,49,0,1,1,32,0,0,0,1,0,0,1.0,0,0,1
epic-admin-node-services@1.0.0,0,0,1,0,0,1,0,24,0,0,0,1,0,0,1.0,0,0,1
os-apps-ui-portal@11.6.1,0,0,1,27,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
os-apps-ui-portal@99.0.0,0,0,1,28,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
@sonahri51/orientation-change-end@1.0.0,0,0,1,38,0,1,1,33,0,1,1,1,0,0,1.0,0,0,1
vite-plugin-unus-api-register@6.2.3,0,0,1,0,0,1,1,29,0,1,1,1,0,0,1.0,0,0,1
pupeteer-proxy@1.0.3,9,24,1,32,1,1,0,14,0,1,1,1,0,0,1.0,0,0,1
@sporta-technology/dream11_msd.tab-layout@1.0.9999,0,0,1,0,0,1,1,41,0,1,1,1,0,0,1.0,0,0,1
fdir4@99.99.2,0,0,1,22,0,1,1,5,0,1,2,1,0,0,1.0,0,0,1
apache-httpclient4@1.0.0,0,0,1,0,0,1,2,18,0,1,1,1,0,0,1.0,0,0,1
cb4good@2.0.2,0,0,1,3,0,1,0,7,0,1,1,1,0,0,1.0,0,0,1
elf-stats-shimmering-icicle-213@1.0.0,0,0,0,49,0,1,1,31,0,0,0,1,0,0,1.0,0,0,1
mkt-worker-loader@6.5.8,0,0,1,0,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
react-dom-bindings@1.0.0,0,0,1,0,0,1,0,18,0,0,0,1,0,0,1.0,0,0,1
nodejs-prom-reporter@6.5.8,0,0,1,0,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
bgrc@9000.0.1,0,0,1,24,0,1,2,4,0,1,1,1,0,0,1.0,0,0,1
ethblk-tracker@8.1.0,7,29,1,77,1,1,5,14,0,1,1,1,0,0,1.0,0,0,1
hzero-ued-icon@2.0.0,0,0,1,16,0,1,0,14,0,0,0,1,0,0,1.0,0,0,1
vite-tsconfig-optimized@2.6.6,4,3,1,205,0,1,17,23,0,0,0,1,0,0,1.0,0,0,1
elf-stats-northbound-garland-782@1.0.0,0,0,0,49,0,1,1,32,0,0,0,1,0,0,1.0,0,0,1
ui-forms-embed-components-reporting@1.15.0,0,0,1,0,0,1,1,35,0,1,1,1,0,0,1.0,0,0,1
ui-forms-embed-components-reporting@1.21.0,0,0,1,0,0,1,2,35,0,1,1,1,0,0,1.0,0,0,1
take4-hello-world@1.0.0,0,0,1,0,0,1,1,17,0,1,1,1,0,0,1.0,0,0,1
refocus-logging@1.1.0,1,0,1,3,0,1,1,15,0,1,1,1,0,0,1.0,0,0,1
qt-construct@7.4.9,0,0,1,0,0,1,1,12,0,1,1,1,0,0,1.0,0,0,1
elf-stats-fuzzy-wreath-278@1.0.1,1,0,1,0,0,1,1,26,0,0,0,1,0,0,1.0,0,0,1
bk-card-cc-credit-limit-adjustment-ui@9.9.9,0,0,1,33,0,1,1,37,0,1,1,1,0,0,1.0,0,0,1
adminauthserv-paypal@2.20.0,0,0,1,0,0,1,0,20,0,1,1,1,0,0,1.0,0,0,1
react-dom.js@1.0.0,0,0,1,0,0,1,2,12,0,1,1,1,0,0,1.0,0,0,1
libxmlussr2@0.30.2,0,0,1,18,0,1,2,11,0,1,1,1,0,0,1.0,0,0,1
confluence-macro-browser@1.0.0,0,0,1,37,0,1,1,24,0,0,0,1,0,0,1.0,0,0,1
confluence-macro-browser@99.99.2,0,0,1,37,0,1,1,24,0,1,2,1,0,0,1.0,0,0,1
regex-validator-pro@1.0.1,2,0,1,26,0,1,3,19,0,1,1,1,0,0,1.0,0,0,1
crew-toolbox@9.0.0,0,0,1,12,0,1,2,12,0,1,1,1,0,0,1.0,0,0,1
spendesk@99.99.99,0,0,1,0,0,0,1,8,0,1,1,1,0,0,1.0,0,0,1
wg-fps-stats@5.0.7,0,0,1,0,0,1,1,12,0,0,0,1,0,0,1.0,0,0,1
eslint-config-merchant-rn@5.4.3,0,0,1,0,0,1,1,25,0,1,1,1,0,0,1.0,0,0,1
sendmoneyserv@19.0.2,0,0,1,13,0,1,1,13,0,1,1,1,0,0,1.0,0,0,1
cdp-agentkit-nodejs@1.0.0,1,0,1,72,0,1,1,19,0,1,1,1,0,0,1.0,0,0,1
redirect-wu8gx9@1.0.0,0,0,0,0,0,0,2,15,0,0,0,1,0,0,1.0,0,0,1
@vfx-payment/transaction-summary@99.99.99,0,0,1,34,0,1,0,32,0,1,1,1,0,0,1.0,0,0,1
@hypervector/hypervector-tbank-test@2.1.4,1,0,1,0,1,1,1,35,0,1,1,1,0,0,1.0,0,0,1
giftcards@99.0.2,1,0,1,49,0,1,1,9,0,1,1,1,0,0,1.0,0,0,1
vwa-visualizer@99.99.2,0,0,1,37,0,1,1,14,0,1,2,1,0,0,1.0,0,0,1
node-calculator-31b9@2.1.1,0,0,1,0,0,0,1,20,0,1,1,1,0,0,1.0,0,0,1
elf-stats-glittering-nutcracker-709@1.0.0,0,0,1,49,0,1,1,35,0,1,1,1,0,0,1.0,0,0,1
@pixui-dev/pxw@0.1.19,80,0,1,0,0,1,53,14,1,1,1,1,0,0,1.0,0,0,1
@pixui-dev/pxw@0.1.33,82,3,1,0,0,1,54,14,1,1,1,1,0,0,1.0,0,0,1
svelte@1.0.7,0,38,1,34,1,1,60,6,0,0,0,1,0,0,1.0,0,0,1
trigiated@9.0.0,0,0,1,3,0,1,5,9,0,0,0,1,0,0,1.0,0,0,1
elf-stats-midnight-rocket-813@2.0.0,0,0,0,17,0,1,1,29,0,0,0,1,0,0,1.0,0,0,1
elf-stats-midnight-rocket-813@2.1.0,0,0,1,17,0,1,2,29,0,1,1,1,0,0,1.0,0,0,1
node-clog@1.0.0,8,14,1,37,0,1,9,9,0,0,0,1,0,0,1.0,0,0,1
random-generates@1.0.1,2,0,1,29,1,1,2,16,0,0,0,1,0,0,1.0,0,0,1
@aml-ark/demo-house@999.99.0,0,0,1,31,0,1,0,19,0,1,2,1,0,0,1.0,0,0,1
percy-cake-electron-app@9.9.9,0,0,1,0,0,1,0,23,0,1,1,1,0,0,1.0,0,0,1
yunxohang4@9.9.9,0,0,1,4,0,1,1,10,0,1,1,1,0,0,1.0,0,0,1
paypal-url-generator@1.1.1,0,0,1,0,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
paypal-url-generator@1.1.2,3,0,1,11,0,1,1,20,0,1,1,1,0,0,1.0,0,0,1
@dotevn/utils@1.22.6,3,9,1,0,1,1,1,13,0,0,0,1,0,0,1.0,0,0,1
dawid-insecure-npm@1.0.0,0,0,1,0,0,1,1,18,0,1,1,1,0,0,1.0,0,0,1
okta-template-validator@99.99.99,0,0,1,31,0,0,0,23,0,1,1,1,0,0,1.0,0,0,1
vite-lightparse@1.0.0,12,14,1,32,1,1,9,15,0,0,0,1,0,0,1.0,0,0,1
@chatbot-builder/core@10.1.3,0,0,1,38,0,1,2,21,0,1,1,1,0,0,1.0,0,0,1
mexc-dev@19.4.9,0,0,1,40,0,1,1,8,0,1,1,1,0,0,1.0,0,0,1
company-browser-package@99.9.9,0,0,1,29,0,1,0,23,0,1,1,1,0,0,1.0,0,0,1
company-browser-package@99.9.10,0,0,1,32,0,1,0,23,0,1,1,1,0,0,1.0,0,0,1
@flight-common/components@1.2.9213,0,0,1,26,0,1,2,25,0,1,1,1,0,0,1.0,0,0,1
xgplay@89.3.5,0,0,1,0,0,1,1,6,0,1,1,1,0,0,1.0,0,0,1
nilepkg1@1.0.0,0,0,1,17,0,1,1,8,0,1,3,1,0,0,1.0,0,0,1
creator-portal-web@1.0.17165,0,0,1,48,0,1,1,18,0,1,1,1,0,0,1.0,0,0,1
creator-portal-web@1.0.15595,0,0,1,61,0,1,3,18,0,1,1,1,0,0,1.0,0,0,1
creator-portal-web@1.0.15593,0,0,1,61,0,1,1,18,0,0,0,1,0,0,1.0,0,0,1
creator-portal-web@1.0.15894,1,0,1,44,0,1,3,18,0,1,1,1,0,0,1.0,0,0,1
gunpowder-ghost-curse@3.45.012,0,0,1,0,0,1,1,21,0,1,1,1,0,0,1.0,0,0,1
rolimons-api@1.1.2,0,0,1,46,1,1,1,12,0,1,1,1,0,0,1.0,0,0,1
bingo-log@1.0.1,15,36,1,22,1,1,122,9,1,1,1,1,0,3,0.33,0,0,1
pay-reconciler@33.12.13,0,0,1,16,0,1,2,14,0,1,1,1,0,0,1.0,0,0,1
tim-website@10.10.10,1,0,1,69,0,1,0,11,0,1,2,1,0,0,1.0,0,0,1
tim-website@10.10.11,0,0,1,69,0,1,0,11,0,1,2,1,0,0,1.0,0,0,1
html-webpack-plugin-v5@9.9.99,0,0,1,0,1,1,1,22,0,1,1,1,0,0,1.0,0,0,1
operaextensions.js@9.9.9,0,0,1,0,0,1,0,18,0,1,1,1,0,0,1.0,0,0,1
epxreso@5.3.1,31,16,1,45,1,1,7,7,0,0,0,1,0,7,0.14,0,0,1
