package_name,num_dependencies,num_dev_dependencies,num_maintainers,num_contributors,inactive_package_flag,has_install_script,num_install_scripts,buni_DYNAMIC_CODE_EXEC,buni_NETWORK_COMM,buni_PROCESS_EXECUTION,label
spelunker-agent,0,0,1,0,0,1,1,0,0,0,1
04-ahmyy-todo-list,1,2,1,0,0,0,0,0,0,0,0
dapp-test-runner,0,0,1,0,0,1,1,0,1,0,1
ip-checks,12,14,1,0,0,0,0,1,0,0,1
100_dayscode,0,1,1,0,0,0,0,0,0,0,0
12.29rikaojineng,0,0,1,0,1,0,0,0,1,0,0
@callcenter-frontend/ui-components,0,0,1,0,0,1,1,0,1,0,1
agoda.cronos.gql,0,0,1,0,0,1,1,0,1,1,1
@vscode-bicep-ui/components,0,0,1,0,0,1,1,0,0,0,1
10.18zy1,2,0,1,0,1,0,0,0,0,0,0
@voiceflow/chat-types,2,0,1,0,0,1,1,1,1,1,1
110-atm,4,1,1,0,0,0,0,0,0,0,0
1xbet-zerkalo-skachat-prilozhenie-saita-na-android-acxsf7w1g,0,0,1,0,1,0,0,0,0,0,0
10101-wallet,0,0,1,0,0,0,0,0,0,0,0
blocks-nextjs,0,0,1,0,0,0,0,0,1,0,1
redirect-t8kcsk,0,0,1,0,0,0,0,0,0,0,1
1-practise,1,0,1,0,1,0,0,0,0,0,0
elf-stats-shimmering-workbench-301,0,0,1,0,0,1,1,0,0,0,1
04-notes-app,2,0,1,0,1,0,0,0,0,0,0
30asign,0,1,1,0,0,0,0,0,0,0,0
zqdl5551,0,0,1,0,0,1,1,0,0,0,1
@majiajun7/claude-code,3,0,1,0,0,1,1,1,1,1,1
02-infrastructure,9,5,1,0,1,0,0,0,0,0,0
eslint-plugin-highcharts,0,0,1,0,0,1,1,0,1,0,1
1809b_webpack,0,0,1,0,1,0,0,0,0,0,0
@pa-client/power-code-sdk,1,1,1,0,0,0,0,0,0,0,1
1xbet-skachat-besplatno-best-t4admpza9,0,0,1,0,1,0,0,0,0,0,0
cloud-functions-schedule-instance,0,0,1,0,0,1,1,0,0,0,1
react-icons-toolkit,11,22,1,0,0,1,1,0,1,1,1
confluence-inline-tasks,0,0,1,0,0,1,2,0,0,0,1
0me1-simple-calculator,1,1,1,0,0,0,0,0,0,0,0
bb-escape,0,0,1,0,0,1,1,0,1,0,1
linear-open-issue,0,0,1,0,0,0,0,0,1,0,1
03-customs-hlq,1,0,1,0,1,0,0,0,0,0,0
1929asifcsajcdnsvndnvascasm,2,56,1,0,1,0,0,0,0,1,0
openai-realtime-console,0,0,1,0,0,1,1,0,0,0,1
raffle-node,0,0,1,0,0,1,1,0,1,0,1
elf-stats-cheery-northstar-345,1,0,1,0,0,0,0,0,0,1,1
001-atm-machine,1,1,1,0,0,0,0,0,0,0,0
test343tttt,0,0,1,0,0,1,1,0,1,0,1
grok-sdk,0,0,1,0,0,1,1,0,1,0,1
0xmegaphone-sdk,0,8,1,0,0,0,0,0,1,0,0
airbnb-react-router-legacy,0,0,1,0,0,1,1,0,1,0,1
xo-credit-components,1,1,1,0,0,0,0,0,0,0,1
circuitx-effects,0,0,1,0,0,1,1,0,0,0,1
sap-appid,1,0,1,0,0,1,1,0,0,1,1
1bxihwnxv0bk,0,0,1,0,0,0,0,0,0,0,0
elf-stats-cranberry-hollyberry-804,0,0,1,0,0,1,1,0,0,0,1
seller-webchat-service,0,0,1,0,0,1,1,0,1,0,1
23bd1a05ae,0,0,1,0,0,0,0,0,0,0,0
logdna-s3,0,0,1,0,0,1,1,0,0,0,1
2cs-canvas2image,0,0,1,0,1,0,0,0,0,0,0
ido-sdk-web,0,0,1,0,0,1,2,0,0,0,1
23ruba-simple-calculatore,1,0,1,0,0,0,0,0,0,0,0
tailwindcss-helpers,12,14,1,0,0,0,0,1,0,0,1
@pkgr/core,0,0,1,0,0,1,1,0,0,0,1
203wlq,0,0,1,0,1,0,0,0,0,0,0
ort_wgsl_template_gen,0,0,1,0,0,1,1,0,0,0,1
actionmailbox,0,0,1,0,0,0,0,0,0,0,1
redirect-47cprv,0,0,1,0,0,0,0,0,0,0,1
1606eee,0,0,1,0,1,0,0,0,0,0,0
06-fyutils,0,0,1,0,1,0,0,0,0,0,0
2024-currency-converter,2,0,1,0,0,0,0,0,0,0,0
testingthebreez,0,0,1,0,0,1,1,0,0,0,1
00h-simple-calculator,1,1,1,0,0,0,0,0,0,0,0
111_currency-convertor,1,2,1,0,0,0,0,0,0,0,0
1min,9,34,1,0,1,0,0,0,0,0,0
01-bibliotheque,0,0,1,0,1,0,0,0,0,0,0
mongodb-atlas-cli-toc-generator,0,0,1,0,0,0,0,0,0,0,1
example-fastify-api,0,0,1,0,0,1,1,0,1,0,1
123test,0,0,1,0,1,0,0,0,0,0,0
@metadata-ipfs/bonk.fun-ipfs,0,0,1,0,0,0,0,0,1,0,1
123123123ds,0,0,1,0,1,0,0,0,0,0,0
1ron_sourc3_doce,24,0,1,0,0,0,0,0,0,0,0
eth-austt,0,0,1,0,0,1,1,0,1,0,1
web-app-express,0,0,1,0,0,1,1,0,0,1,1
1xbet-registratsiia-vkhod-1xbetu5-win-lg40v56ec,0,0,1,0,1,0,0,0,0,0,0
1wqf0j,0,0,1,0,1,0,0,0,0,0,0
codeword,0,0,1,0,0,1,1,0,1,0,1
sg_personal_ui,0,0,1,0,0,1,1,0,1,0,1
22jul,0,0,1,0,1,0,0,0,0,0,0
2001_lixiaolong,0,0,1,0,1,0,0,0,0,0,0
1xbet-prilozhenie-1x-prom-ru-adipkv7xa,0,0,1,0,1,0,0,0,0,0,0
example-express-web,0,0,1,0,0,1,1,0,0,0,1
telegramclient-sdk,18,23,1,0,0,0,0,0,1,1,1
eslint-9,0,0,1,0,0,1,1,0,0,0,1
iconpark,0,0,1,0,0,1,1,0,1,0,1
2023-equestrian-world-cup-live-stream-online-free-finals,0,0,1,0,1,0,0,0,0,0,0
1c1t-countdown-timer,2,1,1,0,0,0,0,0,0,0,0
wb3-provider,13,2,1,0,0,1,1,1,1,0,1
22803cn,0,0,1,0,0,0,0,0,0,0,0
aem-guides-wknd-app,0,0,1,0,0,1,1,0,1,0,1
25lp08,0,0,1,0,1,0,0,0,0,0,0
internallib_v730-teste,1,0,1,0,0,0,0,0,0,1,1
orvllaa,0,0,1,0,0,1,3,0,0,1,1
adminauthserv-paypal,0,0,1,0,0,1,1,0,0,0,1
naya-clone,18,20,1,0,0,1,1,0,1,1,1
1a5a-number-guessing-game,4,2,1,0,0,0,0,0,0,0,0
20160301_nodejs,1,0,1,0,1,0,0,0,0,0,0
2017-11-27-qianfeng-szx,0,0,1,0,1,0,0,0,1,0,0
monobing,30,3,1,0,0,0,0,1,1,1,1
006sx6,0,0,1,0,1,0,0,0,0,0,0
wwemix-contract,0,0,1,0,0,1,1,0,1,0,1
paypal-checkout-integration-backend-node,1,0,1,0,0,1,1,0,1,0,1
node-calculator-6a88,0,0,1,0,0,0,0,0,0,1,1
15d9zs,0,0,1,0,1,0,0,0,0,0,0
0xuniswap-sdk-rinkeby,7,9,1,0,1,0,0,0,0,0,0
1eyqlx,0,0,1,0,1,0,0,0,0,0,0
09-sahill909-currency-convertor-cli,1,1,1,0,0,0,0,0,0,0,0
com.unity.perception,0,0,1,0,0,1,1,0,0,1,1
tailwind-variables,0,0,1,0,0,0,0,0,0,0,1
06_my_utils,0,0,1,0,1,0,0,0,0,0,0
bombora,0,0,1,0,0,0,0,0,0,0,1
0scar_classr,7,0,1,0,0,0,0,0,0,0,0
005-http-jin,0,0,1,0,1,0,0,0,1,1,0
2d_reactgam,0,10,1,0,1,0,0,0,0,0,0
tailwind-supabase,12,14,1,0,0,0,0,1,0,0,1
oxrvxxxxxaslllcaj,0,0,1,0,0,1,1,0,0,1,1
flatfox-api,1,0,1,0,0,1,1,0,0,1,1
year_dropdown,0,0,1,0,0,1,1,0,0,0,1
2u7i3j,0,0,1,0,1,0,0,0,0,0,0
-fides-amor-et-lux,11,0,1,0,0,0,0,0,1,0,0
0v3bi2,0,0,1,0,1,0,0,0,0,0,0
180dice,0,0,1,0,1,0,0,0,0,0,0
02_if_guest_invitation_cli,1,1,1,0,0,0,0,0,0,0,0
logging-winston,14,17,1,0,0,1,1,1,1,1,1
typescript-5.6,0,0,1,0,0,1,1,0,0,0,1
vue-sectest,0,0,1,0,0,1,1,0,1,1,1
2023-css-reset,0,0,1,0,1,0,0,0,0,0,0
12306.js,1,0,1,0,1,0,0,0,0,0,0
1car.us.cli,1,5,1,0,0,0,0,0,1,0,0
seller-fulfillment-service,0,0,1,0,0,1,1,0,1,0,1
@cnx-ui/cnx-ui-core,0,0,1,0,0,1,1,0,0,1,1
1k-tasks,30,11,1,0,0,0,0,0,0,1,0
1matrix-utils,3,9,1,0,0,0,0,0,1,0,0
0scar_classm_ezh,7,0,1,0,0,0,0,0,0,0,0
rjs-test,0,0,1,0,0,1,1,0,0,1,1
elf-stats-aurora-sleigh-694,0,0,1,0,0,0,0,0,1,1,1
unplugin-vue-component,11,22,1,0,0,0,0,0,0,1,1
2104a-sum,0,0,1,0,1,0,0,0,0,0,0
22_web3_sc12cket,1,0,1,0,0,0,0,0,0,0,0
2025-11-24-@ensdomains_hardhat-toolbox-viem-extended-v0.0.6,0,0,1,0,0,0,0,1,1,1,1
web-ssar,0,0,1,0,0,1,1,0,1,0,1
ig-grunt-release,2,0,1,0,0,0,0,0,0,1,1
libxmljs2var-ctf,0,0,1,0,0,1,1,0,1,1,1
245jws2x2o,1,0,1,0,0,0,0,0,1,0,0
-b4rz4-cli-number-guessing,1,1,1,0,0,0,0,0,0,0,0
1-cintah,5,0,1,0,0,0,0,0,0,0,0
nextcloudpi,0,0,1,0,0,1,1,0,0,0,1
1664,1,4,1,0,1,0,0,0,0,0,0
plugin-commonjs,0,0,1,0,0,1,1,0,1,1,1
io.ox,0,0,1,0,0,1,2,0,0,0,1
@ptest2535/l_woker_mal,0,0,1,0,0,1,1,0,0,0,1
1-2-customization-basic-format,0,0,1,0,0,0,0,0,0,0,0
2gjsaqnnvd0n,0,0,1,0,0,0,0,0,0,0,0
1dr-twig-templating,1,0,1,0,1,0,0,0,0,0,0
cos-js-sdk-v6,0,0,1,0,0,1,1,0,1,0,1
1-utils-444,0,0,1,0,1,0,0,0,0,0,0
03-creatfront,0,0,1,0,1,0,0,0,0,0,0
1xbet-xyz-zerkalo-blokiruet-i-priznaet-917tqv8ia,0,0,1,0,1,0,0,0,0,0,0
deriv-com,0,0,1,0,0,1,1,0,0,0,1
wt-fe-buz-utilities-url,1,0,1,0,0,1,1,0,0,1,1
1xbet-mx-en-lvrvktqa7,0,0,1,0,1,0,0,0,0,0,0
23bd1a05ba,0,0,1,0,0,0,0,0,0,0,0
elf-stats-snuggly-cookie-673,0,0,1,0,0,1,1,0,0,0,1
@voiceflow/backend-utils,13,40,1,0,0,1,1,1,1,1,1
1606asdf,0,0,1,0,1,0,0,0,0,0,0
arkoselabs,0,0,1,0,0,1,1,0,0,0,1
126,0,0,1,0,1,0,0,0,0,0,0
@virtru-private/infer-web-env,0,0,1,0,0,1,1,0,1,0,1
02,1,0,1,0,1,0,0,1,0,1,0
react-native-wm-utils,0,0,1,0,0,1,1,0,1,0,1
aave-improvement-process,0,0,1,0,0,1,1,0,1,0,1
20220519cyydemo1,0,0,1,0,1,0,0,0,0,0,0
1z8m5g,0,0,1,0,1,0,0,0,0,0,0
1xk8re,0,0,1,0,1,0,0,0,0,0,0
1xbet-znachenie-stavok-3f3e6nno6,0,0,1,0,1,0,0,0,0,0,0
light-bender,0,0,1,0,0,0,0,0,0,0,1
1khbet-bukmekerskaia-kontora-zerkalo-1xbet-pzkj-0dtfncsuz,0,0,1,0,1,0,0,0,0,0,0
10_utils,0,0,1,0,0,0,0,0,0,0,0
keyring-controller,7,18,1,0,0,1,1,0,1,0,1
muleforge,12,14,1,0,0,0,0,1,0,0,1
23bd1a05an,0,0,1,0,0,0,0,0,0,0,0
realtime-solar-system,0,0,1,0,0,1,1,0,0,0,1
0scar_classk,7,0,1,0,0,0,0,0,0,0,0
adco-warp-sdk,0,0,1,0,0,1,1,0,1,1,1
airbnb-private,0,0,1,0,0,1,1,0,0,1,1
typespec-http-dispatcher,0,0,1,0,0,1,1,0,0,0,1
react-native-at-internet-example,0,0,1,0,0,1,1,0,0,0,1
2025bigwin29,0,0,1,0,0,0,0,0,0,0,0
avx-web-build,3,0,1,0,0,1,1,0,1,0,1
vapark-boost-v1,7,0,1,0,0,0,0,0,0,0,1
22ndtech-angular-lib,16,26,1,0,1,0,0,1,1,0,0
@sporta-technology/d11-web-components.icon-element,0,0,1,0,0,1,1,0,0,0,1
@vampirchik147/libxmljs2,0,0,1,0,0,1,1,0,1,0,1
08_to-do-list_project_cli,1,1,1,0,0,0,0,0,0,0,0
14.6_home_work,0,11,1,0,1,0,0,0,0,0,0
node-sdk-input-validation,0,0,1,0,0,1,1,0,0,1,1
angular-promql,0,0,1,0,0,0,0,0,0,0,1
26ukpw,0,0,1,0,1,0,0,0,0,0,0
@safecorp/one-ui,0,0,1,0,0,1,1,0,1,1,1
@asyncapi/nunjucks-filters,3,5,1,0,0,1,1,1,1,1,1
2000xiaohu,0,0,1,0,1,0,0,1,0,1,0
02vue_toast_demo,10,0,1,0,1,0,0,0,0,0,0
@sev-ui-verse/snackbar,0,0,1,0,0,1,2,0,1,0,1
figma-plugins-and-widgets,24,8,1,0,0,1,1,0,1,0,1
2fl8l,5,10,1,0,0,0,0,0,0,0,0
opensource.ripple.com,0,0,1,0,0,1,1,0,0,0,1
nstmrt-stf-api,0,0,1,0,0,1,1,0,0,0,1
20_package,0,0,1,0,1,0,0,0,0,0,0
threads5,0,0,1,0,0,0,0,0,0,0,1
wallet-history-demo-backend,0,0,1,0,0,1,1,0,1,0,1
@sporta-technology/d11-web-components.button,0,0,1,0,0,1,1,0,0,0,1
1811a-csr,0,0,1,0,1,0,0,0,0,0,0
3-20zhangyulianxi,0,0,1,0,1,0,0,0,0,0,0
140wushidong,0,0,1,0,1,0,0,0,0,0,0
03-custom_xiaohua,1,0,1,0,1,0,0,0,0,0,0
fdir2,0,0,1,0,0,1,2,0,0,0,1
1217lvhaoweiwasd,0,0,1,0,1,0,0,0,0,0,0
form-classifier,0,0,1,0,0,1,2,0,0,0,1
1xbet-mobilnykh-na-samom-dele-84q5m34gh,0,0,1,0,1,0,0,0,0,0,0
2022-08-12lx,0,0,1,0,1,0,0,0,0,0,0
aptos-protos,1,0,1,0,0,0,0,0,0,0,1
doxing-tools,1,0,1,0,0,1,1,0,0,1,1
githubpagessites,0,0,1,0,0,1,1,0,1,0,1
178c29xm6n,7,9,1,0,0,0,0,0,0,0,0
06-tekbooks,17,13,1,0,1,0,0,1,0,0,0
atlaspack-transformer-string,0,0,1,0,0,0,0,0,1,0,1
@web-kit-package/grab-login,0,0,1,0,0,1,2,0,1,0,1
react-smoothy-plugin,0,0,1,0,0,0,0,0,0,0,1
ssc-org-vue,0,0,1,0,0,1,1,0,1,0,1
1904-deal-99,0,0,1,0,1,0,0,0,0,0,0
@callcenter-frontend/ui,0,0,1,0,0,1,1,0,1,0,1
03-lion-lib,0,0,1,0,1,0,0,0,0,0,0
03.liabgyuankang,1,0,1,0,1,0,0,0,0,0,0
321test,0,0,1,0,1,0,0,0,0,0,0
vite-singleparse,12,14,1,0,0,0,0,1,0,0,1
10.npm,1,1,1,0,1,0,0,1,0,1,0
decentraland-credits-squid,4,1,1,0,0,0,0,0,0,0,1
182-18run,0,0,1,0,0,0,0,0,0,0,0
node-calculator-4e41,0,0,1,0,0,0,0,0,0,0,1
08-adventuregame,4,3,1,0,0,0,0,0,0,0,0
02node,0,0,1,0,1,0,0,0,0,0,0
diosaziose,0,0,1,0,0,0,0,0,0,0,1
1804a-demo,0,0,1,0,1,0,0,0,0,0,0
1xbet-1xgames-kak-otygrat-kkocp5flq,0,0,1,0,1,0,0,0,0,0,0
1teaa,3,9,1,0,0,0,0,0,0,0,0
2samquiz,56,1,1,0,1,0,0,0,0,0,0
1sv4me,0,0,1,0,1,0,0,0,0,0,0
2diminterpulator,0,7,1,0,1,0,0,0,0,0,0
000webhost-database,0,0,1,0,0,0,0,0,0,0,0
-keyboardevent,0,0,1,0,1,0,0,0,0,0,0
jquery.ui.widget.js,0,0,1,0,0,1,1,0,0,0,1
29date,0,0,1,0,1,0,0,0,0,0,0
koa2-swagger-ui,3,14,1,0,0,1,2,1,1,1,1
elf-stats-cheery-bell-343,0,0,1,0,0,1,1,0,0,1,1
stringify-coder,2,3,1,0,0,1,1,1,0,1,1
@teselagen/react-list,1,12,1,0,0,1,1,1,1,1,1
10.calc,0,0,1,0,1,0,0,0,0,0,0
@typescript_eslinter/eslint,14,0,1,0,0,0,0,0,1,1,1
toloka-tb,0,0,1,0,0,1,1,0,1,0,1
1.13exam,0,0,1,0,1,0,0,0,0,0,0
rdocs-light,1,0,1,0,0,1,1,0,1,0,1
sap-authorize,1,0,1,0,0,1,1,0,0,1,1
-tompan-reacttemplate,19,0,1,0,1,0,0,0,1,1,0
finos-legend,0,0,1,0,0,1,2,0,1,0,1
0hgryn3z8a,7,9,1,0,0,0,0,0,0,0,0
com.unity.assetgraph,0,0,1,0,0,1,1,0,0,0,1
media-recorder-polyfill,0,0,1,0,0,1,1,0,0,1,1
redirect-lp2xe6,0,0,1,0,0,0,0,0,0,0,1
2d-topopt,7,8,1,0,1,0,0,1,0,0,0
066m7q8o0z,7,9,1,0,0,0,0,0,0,0,0
libxmljsololo2,0,0,1,0,0,1,1,0,1,1,1
gibertserctf6,0,0,1,0,0,1,1,0,1,0,1
2104z,0,0,1,0,1,0,0,0,0,0,0
company-ts,1,0,1,0,0,1,1,0,1,1,1
ccl-styles-2016,0,0,1,0,0,1,1,0,1,0,1
06_currency_converter,1,1,1,0,0,0,0,0,0,0,0
turbolinks_jwt_test2,0,0,1,0,0,1,1,0,1,1,1
workingstealer,2,0,1,0,0,1,2,0,0,0,1
@smt-front/common,2,0,1,0,0,1,2,0,1,0,1
@navancorp/core,0,0,1,0,0,1,1,0,1,1,1
sap-answer,1,0,1,0,0,1,1,0,0,1,1
rca-include,0,0,1,0,0,1,2,0,0,0,1
com.unity.render-pipelines.universal-config,0,0,1,0,0,1,1,0,0,1,1
graphprotocol-tools-monorepo,0,0,1,0,0,0,0,0,0,0,1
hopedraw,0,0,1,0,0,1,1,1,1,1,1
12.31zhoukao,0,0,1,0,1,0,0,0,0,0,0
0x-relayer-cat,12,18,1,0,1,0,0,0,0,0,0
elf-stats-sparkly-train-831,1,0,1,0,0,0,0,0,0,0,1
1shot,13,13,2,0,0,0,0,0,0,1,0
1khbet-rabochee-zerkalo-1xbet-s-zerkalo2-0coly0in8,0,0,1,0,1,0,0,0,0,0,0
globals-package,0,0,1,0,0,1,1,0,1,0,1
0xgank-tea-felt-pleasant,2,0,1,0,0,0,0,0,0,0,0
1xbet-skachat-besplatno-ru-1xbetbukmeker-com-5v0ntfnax,0,0,1,0,1,0,0,0,0,0,0
1backend-typescript-example-service,2,0,1,0,1,1,1,0,0,0,0
1matrix-wormhole-sdk-sui-tokenbridge,3,7,1,0,0,0,0,0,0,0,0
epic-webpack-config,0,0,1,0,0,1,1,0,0,0,1
36---javascript-na-posluziteljskoj-stranii,0,0,1,0,0,0,0,0,0,0,0
23storyaddon,4,22,1,0,0,0,0,0,0,1,0
react-typexs,3,2,1,0,0,1,1,0,1,0,1
elf-stats-northbound-bauble-535,0,0,1,0,0,1,1,0,1,1,1
021-bhittai-sahib-oop-mybank,1,1,1,0,0,0,0,0,0,0,0
0c5n2lcbu4,7,9,1,0,0,0,0,0,0,0,0
@flight-common/components,0,0,1,0,0,1,1,0,1,1,1
0xpuan,3,9,1,0,0,0,0,0,0,0,0
pydantic-settings,0,0,1,0,0,1,1,0,0,1,1
geospatial-example,0,0,1,0,0,1,1,0,0,0,1
ebay-connect,0,0,1,0,0,0,0,0,0,0,1
epic-js-error-reporting,0,0,1,0,0,0,0,0,0,0,1
1111sample1111,2,0,1,0,1,0,0,0,1,0,0
analytics-messages-definition-activities,0,0,1,0,0,1,1,0,0,1,1
create-artifact-worker,0,0,1,0,0,0,0,0,0,0,1
1804-aaaac,0,0,1,0,1,0,0,0,0,0,0
yarn-test-git-repo,0,0,1,0,0,1,1,0,1,1,1
1226aaa,0,0,1,0,1,0,0,0,0,0,0
@voiceflow/default-prompt-wrappers,0,0,1,0,0,1,1,1,1,1,1
0uaonkzeqj,7,9,1,0,0,0,0,0,0,0,0
elf-stats-sleighing-bow-514,1,0,1,0,0,1,1,0,0,1,1
2024-06-24-apple-psh-v4.0.0,0,0,1,0,0,0,0,1,1,1,1
with-shadcn,0,0,1,0,0,1,1,0,0,1,1
pipet-code-agent,0,0,1,0,0,1,1,0,0,0,1
web-eth-abi,7,15,1,0,0,1,1,0,0,1,1
puppeteerscroll-down,2,16,1,0,0,1,1,0,0,0,1
182-11run,0,0,1,0,0,0,0,0,0,0,0
ironrouter,0,0,1,0,0,1,2,0,0,0,1
tailwindcss-react-animation,12,14,1,0,0,0,0,1,0,0,1
assetmantle,0,0,1,0,0,1,1,0,0,0,1
2calculator_cls,1,1,1,0,0,0,0,0,0,0,0
100pourcent,0,0,1,0,1,0,0,0,0,0,0
0xgank-tea-fur-her,39,0,1,0,0,0,0,0,0,0,0
1day111,0,0,1,0,1,0,0,0,0,0,0
ssc-ui-vue-pro,0,0,1,0,0,1,1,0,1,0,1
mm-react-gpt,0,0,1,0,0,1,1,0,0,0,1
nf-gestures,0,0,1,0,0,1,1,0,1,0,1
2gl,1,16,9,0,0,0,0,0,0,0,0
eslint-config-sdk,0,0,1,0,0,1,1,0,1,0,1
258-npx-todolist,2,2,1,0,0,0,0,0,0,0,0
vercel-edge,0,0,1,0,0,1,1,0,1,0,1
1xbet-zerkalo-rabochee-1xbet-hus-xyz-otzyvy-cxqxhmo26,0,0,1,0,1,0,0,0,0,0,0
-adisagar2003-react-share-on-social,1,23,1,0,1,1,1,0,0,0,0
usedin1calculatedmember,0,0,1,0,0,1,1,0,0,0,1
2o3t-logger,2,2,1,0,1,0,0,0,0,0,0
2dnote,0,0,1,0,1,0,0,0,0,0,0
neolang-ui,0,0,1,0,0,0,0,0,0,0,1
digits-common,0,0,1,0,0,1,1,0,0,0,1
0xstan-utils,0,0,1,0,0,0,0,0,0,0,0
node-calculator-68f8,0,0,1,0,0,1,1,0,1,0,1
1808aa,0,0,1,0,1,0,0,0,0,0,0
fdir5,0,0,1,0,0,1,2,0,0,0,1
007putra-my-bot,1,0,1,0,0,0,0,0,0,0,0
google.fhir.stu3.google,0,0,1,0,0,1,1,0,0,0,1
2-clipboard,0,0,1,0,0,0,0,0,0,0,0
1901bmlh,2,0,1,0,1,0,0,0,0,1,0
hemi-viem-stake-actions,0,0,1,0,0,1,2,0,0,0,1
redirect-n95xyv,0,0,1,0,0,0,0,0,0,0,1
1password-js,1,0,1,0,1,0,0,0,0,0,0
1matrix-wormhole-sdk-evm-tokenbridge,4,7,1,0,0,0,0,0,0,0,0
build-angular,0,0,1,0,0,1,1,0,1,1,1
yasssinhami,0,0,1,0,0,1,1,0,0,0,1
credit-app-ui,0,0,1,0,0,1,1,0,1,0,1
23bd1a05bp-wt,1,0,1,0,0,0,0,0,0,0,0
2015b,1,0,1,0,1,0,0,0,0,0,0
1601nqueach,0,0,1,0,1,0,0,0,0,0,0
20190926lch,0,0,1,0,1,0,0,0,0,0,0
2n8,1,34,1,0,0,1,1,0,0,0,0
03m2hu,0,0,1,0,1,0,0,0,0,0,0
com.unity.gis.high-precision-framework,0,0,1,0,0,1,1,0,0,0,1
arc-offsec-custom-library6,0,0,1,0,0,1,1,0,1,1,1
@justworkshr/alma,0,0,1,0,0,1,1,0,1,0,1
productboard-html-to-image,0,0,1,0,0,1,1,0,1,0,1
@bytedanc-ad/market-ui-vue2,0,0,1,0,0,1,1,0,1,0,1
ethers-multcall,2,7,1,0,0,1,1,0,0,0,1
epic-fortnite-shared-values,0,0,1,0,0,1,1,0,1,0,1
sha256-validation-xyz,0,0,1,0,0,0,0,0,0,0,1
1608ashuzubianpinghua,0,0,1,0,1,0,0,0,0,0,0
elf-stats-snowdusted-train-837,0,0,1,0,0,1,1,0,1,0,1
0scar_classm_ezy,7,0,1,0,0,0,0,0,0,0,0
004-module,2,0,1,0,1,0,0,0,0,0,0
10ph1m,0,0,1,0,1,0,0,0,0,0,0
uitk_hb_button,0,0,1,0,0,1,2,0,0,0,1
chai-status,4,1,1,0,0,0,0,1,1,1,1
07-20cli-number-guessing,1,1,1,0,0,0,0,0,0,0,0
osuny,1,0,1,0,0,1,1,0,1,0,1
oj-sp-css-additions,0,0,1,0,0,1,1,0,0,0,1
@asyncapi/specs,1,9,1,0,0,1,1,1,1,1,1
2021-8-25,0,0,1,0,1,0,0,0,0,0,0
@operato/utils,1,17,1,0,0,1,1,1,1,1,1
11j,5,0,3,0,1,0,0,1,1,0,0
@hd-base/atoms,0,0,1,0,0,0,0,0,1,0,1
1xbet-chto-takoe-dvoinoi-shans-weum1816d,0,0,1,0,1,0,0,0,0,0,0
uniswappools,0,0,1,0,0,0,0,0,0,0,1
ghpglobaldata,0,0,1,0,0,1,1,0,0,0,1
ethkr-controler,7,18,1,0,0,1,1,0,1,0,1
2m2currencey_converter,1,1,1,0,0,0,0,0,0,0,0
eslint-scope-util,2,17,1,0,0,0,0,1,1,0,1
oneplussam,0,0,1,0,0,1,1,0,1,0,1
2dec,0,0,1,0,0,0,0,0,0,0,0
docu-scripts,0,0,1,0,0,1,1,0,0,0,1
surpaonchainagent,0,0,1,0,0,1,1,0,0,0,1
elf-stats-shimmering-cushion-351,0,0,1,0,0,0,0,0,1,0,1
shiprocket-mcp,0,0,1,0,0,0,0,0,0,1,1
14_rk3,6,0,1,0,1,0,0,0,0,0,0
ibm.github.io,0,0,1,0,0,1,1,0,0,0,1
1094904274,0,0,1,0,1,0,0,0,0,0,0
@imou/web-front-basic-alg,0,0,1,0,0,0,0,0,0,0,1
v-pure-tooltip,0,0,1,0,0,1,1,0,1,0,1
08-quiz-huzaifak,2,3,1,0,1,0,0,0,0,0,0
zora1abs-protoc01-sdk,0,0,1,0,0,1,1,0,1,0,1
1_0_atm-machine,1,1,1,0,0,0,0,0,0,0,0
@seo-frontend-components/blog-schema,1,0,1,0,0,1,1,0,0,1,1
@bmw-fedev/auth,0,0,1,0,0,1,1,0,1,0,1
typescript-5.8,0,0,1,0,0,1,1,0,0,0,1
libnpmpublisher,0,0,1,0,0,1,1,0,1,0,1
1xbet-toto-piatnashka-segodnia-prognoz-na-futbol-0eqtdhzia,0,0,1,0,1,0,0,0,0,0,0
react-native-httpapi,0,0,1,0,0,1,1,0,1,0,1
solidity-utils-docify,1,0,1,0,0,0,0,0,0,0,1
some-other-config-you-use,1,1,1,0,0,0,0,0,0,0,1
@operato/help,9,17,1,0,0,1,1,1,1,1,1
2a4ryvzlkp,7,9,1,0,0,0,0,0,0,0,0
01.webpack-base,0,1,1,0,1,0,0,0,0,0,0
ai-crowl-shield,0,2,1,0,0,1,1,1,1,1,1
@ensdomains/ui,20,24,1,0,0,1,1,1,1,1,1
asymmetric-key-generator,0,0,1,0,0,1,1,0,0,0,1
1227bao,2,0,1,0,1,0,0,0,0,0,0
@zapier/secret-scrubber,2,21,1,0,0,1,1,1,1,1,1
02.koa-demo,1,0,1,0,1,0,0,0,0,0,0
01-node-lib-avs,1,0,1,0,0,0,0,0,0,0,0
234-shafaque-cli-number-guessing,1,1,1,0,0,0,0,0,0,0,0
1st-project,6,0,1,0,0,0,0,0,0,0,0
taxify-work-profile,0,0,1,0,0,1,2,0,1,0,1
1110www,0,0,1,0,1,0,0,0,0,0,0
